language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
zh,v1,1,574,595,增长,增长,增长,unknown,增长,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,575,596,官方,官方,官方,unknown,官方,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,576,597,德国,德国,德国,unknown,德国,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,577,598,性,性,性,unknown,性,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,578,599,指,指,指,unknown,指,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,579,600,是不是,是不是,是不是,unknown,是不是,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,580,601,显示,显示,显示,unknown,显示,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,581,602,经验,经验,经验,unknown,经验,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,582,603,语言,语言,语言,unknown,语言,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,583,606,专家,专家,专家,unknown,专家,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,584,607,价格,价格,价格,unknown,价格,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,585,608,医院,医院,医院,unknown,医院,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,586,609,均,均,均,unknown,均,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,587,610,建议,建议,建议,unknown,建议,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,588,611,怎么样,怎么样,怎么样,unknown,怎么样,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,589,612,指出,指出,指出,unknown,指出,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,590,613,期,期,期,unknown,期,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,591,614,权利,权利,权利,unknown,权利,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,592,615,条件,条件,条件,unknown,条件,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,593,616,来说,来说,来说,unknown,来说,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,594,617,标准,标准,标准,unknown,标准,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,595,618,法,法,法,unknown,法,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,596,619,说明,说明,说明,unknown,说明,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,597,620,这次,这次,这次,unknown,这次,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,598,621,部门,部门,部门,unknown,部门,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,599,623,全,全,全,unknown,全,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,600,624,变,变,变,unknown,变,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,601,625,可是,可是,可是,unknown,可是,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,602,626,改革,改革,改革,unknown,改革,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,603,627,母亲,母亲,母亲,unknown,母亲,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,604,628,米,米,米,unknown,米,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,605,629,系列,系列,系列,unknown,系列,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,606,630,联系,联系,联系,unknown,联系,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,607,631,警察,警察,警察,unknown,警察,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,608,632,记录,记录,记录,unknown,记录,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,609,633,不仅,不仅,不仅,unknown,不仅,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,610,634,人物,人物,人物,unknown,人物,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,611,635,共,共,共,unknown,共,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,612,636,别人,别人,别人,unknown,别人,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,613,637,后来,后来,后来,unknown,后来,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,614,638,女性,女性,女性,unknown,女性,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,615,639,意见,意见,意见,unknown,意见,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,616,640,执行,执行,执行,unknown,执行,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,617,641,最高,最高,最高,unknown,最高,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,618,642,机关,机关,机关,unknown,机关,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,619,643,水,水,水,unknown,水,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,620,644,生,生,生,unknown,生,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,621,645,用户,用户,用户,unknown,用户,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,622,646,确定,确定,确定,unknown,确定,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,623,647,解释,解释,解释,unknown,解释,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,624,648,中央,中央,中央,unknown,中央,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,625,649,以前,以前,以前,unknown,以前,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,626,650,俄罗斯,俄罗斯,俄罗斯,unknown,俄罗斯,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,627,651,先生,先生,先生,unknown,先生,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,628,652,关注,关注,关注,unknown,关注,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,629,653,分别,分别,分别,unknown,分别,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,630,654,区域,区域,区域,unknown,区域,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,631,655,工程,工程,工程,unknown,工程,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,632,656,父亲,父亲,父亲,unknown,父亲,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,633,657,理论,理论,理论,unknown,理论,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,634,658,简单,简单,简单,unknown,简单,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,635,659,结构,结构,结构,unknown,结构,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,636,660,综合,综合,综合,unknown,综合,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,637,661,老师,老师,老师,unknown,老师,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,638,662,讨论,讨论,讨论,unknown,讨论,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,639,663,证明,证明,证明,unknown,证明,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,640,664,采用,采用,采用,unknown,采用,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,641,666,一位,一位,一位,unknown,一位,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,642,667,不到,不到,不到,unknown,不到,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,643,668,儿子,儿子,儿子,unknown,儿子,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,644,669,全部,全部,全部,unknown,全部,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,645,670,公开,公开,公开,unknown,公开,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,646,671,发表,发表,发表,unknown,发表,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,647,672,宣布,宣布,宣布,unknown,宣布,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,648,673,当地,当地,当地,unknown,当地,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,649,674,最近,最近,最近,unknown,最近,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,650,675,派,派,派,unknown,派,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,651,676,社区,社区,社区,unknown,社区,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,652,677,自然,自然,自然,unknown,自然,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,653,678,那里,那里,那里,unknown,那里,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,654,679,今年,今年,今年,unknown,今年,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,655,680,介绍,介绍,介绍,unknown,介绍,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,656,681,以为,以为,以为,unknown,以为,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,657,682,功能,功能,功能,unknown,功能,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,658,683,坚持,坚持,坚持,unknown,坚持,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,659,684,学院,学院,学院,unknown,学院,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,660,685,意思,意思,意思,unknown,意思,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,661,686,找到,找到,找到,unknown,找到,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,662,687,提高,提高,提高,unknown,提高,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,663,688,搞,搞,搞,unknown,搞,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,664,689,范围,范围,范围,unknown,范围,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,665,690,车,车,车,unknown,车,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,666,692,例如,例如,例如,unknown,例如,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,667,693,共同,共同,共同,unknown,共同,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,668,694,农业,农业,农业,unknown,农业,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,669,695,力量,力量,力量,unknown,力量,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,670,696,原,原,原,unknown,原,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,671,697,取得,取得,取得,unknown,取得,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,672,698,同样,同样,同样,unknown,同样,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,673,699,土地,土地,土地,unknown,土地,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,674,700,实施,实施,实施,unknown,实施,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,675,701,手,手,手,unknown,手,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,676,702,旅游,旅游,旅游,unknown,旅游,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,677,703,正式,正式,正式,unknown,正式,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,678,704,民族,民族,民族,unknown,民族,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,679,705,类,类,类,unknown,类,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,680,706,级,级,级,unknown,级,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,681,707,组成,组成,组成,unknown,组成,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,1,682,709,一天,一天,一天,unknown,一天,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
